161,N666995708,48.1519434,11.5362103,Landshuter Allee
25,N667076584,48.1174312,11.5468069,Dankl 32
29,N667535961,48.1521395,11.5782839,Bei Mario
21,N669177262,48.1107393,11.5459791,Japanische Internationale Schule München
91,N669542810,48.1102081,11.5946554,Straßenstand
25,N669542855,48.1268977,11.5791734,Hüller
34,N669542863,48.1326174,11.5653205,Doc Morris
74,N669542866,48.1243758,11.5807792,Traublinger
20,N669742978,48.1508568,11.4185824,AWO-Kinderkrippe
161,N669774963,48.1090774,11.6039855,Balanstraße
161,N669774969,48.1086407,11.6047553,Balanstraße
29,N669775019,48.1083405,11.6081154,Zur grünen Lage
161,N669775040,48.1126864,11.6029728,Klagenfurter Straße
161,N669775042,48.1122809,11.6031084,Klagenfurter Straße
161,N669775050,48.1155906,11.6016953,Thomasiusplatz
161,N669775057,48.1159982,11.6027840,Thomasiusplatz
6,N670101048,48.1425671,11.5042504,budget & business Munich Hotel Tessin
79,N670707759,48.1202466,11.6946648,Autohaus Erwin Schott GmbH
161,N670959702,48.1518561,11.5277870,Winthirplatz
79,N671325841,48.1271034,11.6073614,Auto Eder München. Mazda Vertragshändler
11,N671896561,48.1185988,11.4907610,Stadtbibliothek Hadern
161,N672329132,48.0899211,11.6111102,Fasangartenstraße
105,N672418182,48.1152563,11.4779339,REWE
74,N672418248,48.1152593,11.4781606,Ihle Cafe und Bäckerei
100,N672467199,48.1231131,11.5418471,Tool Hockey Shop OHG
97,N672477995,48.1241185,11.5414875,BK-Reinigungstechnik
85,N672481972,48.1243522,11.5414154,Bus Kantic GmbH
6,N672682634,48.1375729,11.5615109,Hotel Präsident
29,N672684200,48.1451701,11.5601661,Tre Stelle
46,N672684381,48.1157558,11.4769220,Sparda-Bank
46,N672684382,48.1157589,11.4777902,Sparkasse
6,N672684620,48.0958817,11.5126967,ACHAT Premium Hotel München-Süd
29,N672691958,48.1476665,11.5617612,Goldoni
29,N672731217,48.1375850,11.5663292,Bella Italia
29,N672731218,48.1355971,11.5692452,Bella Italia
29,N672733019,48.1409582,11.5640621,Kantine im Justizpalast
80,N672767593,48.1473218,11.5615357,Irina Outlet
161,N672915216,48.0972788,11.6442167,Thomas-Dehler-Straße
161,N672915355,48.1144452,11.6132736,Ramersdorf
46,N672915392,48.0995694,11.6299819,Münchner Bank
46,N673647413,48.1009808,11.6294688,Postbank
149,N673715731,48.1414610,11.5582786,Kinder- und Jugendmuseum
26,N673851002,48.1198643,11.5740380,Tandoori indischer Stehimbiss
92,N673851003,48.1199213,11.5739282,Coiffeur Thu
16,N673851004,48.1201940,11.5732289,IMMA
75,N673851005,48.1204650,11.5732657,Kropfhamer
88,N673851006,48.1202514,11.5730899,Blütenkorb
75,N673851007,48.1202971,11.5729793,Kropfhamer Kinder-Radl-Zentrale
26,N673851008,48.1201551,11.5733230,Türkitch - Köfte & Kebap
25,N673851009,48.1202895,11.5736546,Vollmundig
28,N673851010,48.1203560,11.5728369,Giasinga Schlümpfe
88,N673851011,48.1204065,11.5727146,Karl Hartl
138,N673851777,48.1074617,11.5603862,Neptun
138,N673851781,48.1184473,11.5633607,Uranus
138,N673851784,48.1249421,11.5745294,Saturn
138,N673851785,48.1276511,11.5798922,Jupiter
138,N673851786,48.1289737,11.5845485,Mars
138,N673851787,48.1294399,11.5850209,Erde
138,N673851788,48.1296606,11.5847635,Venus
138,N673851789,48.1299439,11.5843045,Merkur
138,N673851790,48.1301419,11.5838542,Sonne
29,N674110800,48.1748984,11.5961302,MS Oase
26,N674199570,48.1152967,11.5801896,vinzenzmurr
161,N674310133,48.1156478,11.6136949,Ramersdorf
21,N674318763,48.1002787,11.6309073,Grundschule am Pfanzeltplatz
161,N674385779,48.1071184,11.6277268,Emdenstraße
74,N675717411,48.1032368,11.5324525,Rackl's Backstub'n
29,N675804220,48.1456659,11.5827779,Alta Marea
34,N675912430,48.1180918,11.5164465,Garmischer Apotheke
50,N676011916,48.1377002,11.5993168,Maria Heil der Kranken
161,N676011917,48.1357178,11.6005447,Max-Weber-Platz
138,N676790101,48.1335548,11.5337931,Reiter
92,N676956100,48.2158600,11.5603192,Rüya Coiffeur
16,N676956179,48.2033188,11.5444805,Deutsch-Afghanische Begegnungsstätte
21,N676956220,48.2021774,11.5439239,Internationale Montessori-Schule München
74,N676956238,48.2162243,11.5602595,Güler's Backcafe
16,N676956290,48.2028699,11.5453678,Jamia Masjid Sufia
97,N676956374,48.2159950,11.5603069,Goldstück Reinigung
26,N676956415,48.2010648,11.5433755,Uyghur Schach Imbiss
20,N676956435,48.2033316,11.5453825,Lerchennest
85,N676956441,48.2033925,11.5440447,Ernst Pertler Haustechnik
105,N676956541,48.2160905,11.5602907,Netto
77,N677195636,48.1297893,11.4893532,Vinzenz Murr
34,N677195639,48.1299419,11.4881884,Senftenauer Apotheke
92,N677195642,48.1301074,11.4896716,Jumel & Wanner
96,N677195643,48.1298000,11.4887217,Peter Ehrl
20,N677195649,48.1299400,11.4739552,Waldorfkinderhaus Pasing in der Blumenau e.V.
29,N677195651,48.1291401,11.4935334,Piccolo Pizza
23,N677195653,48.1299404,11.4869991,Winners
74,N677195656,48.1298063,11.4889289,Zöttl
92,N677195662,48.1298007,11.4891694,Frisierstadl
25,N677195665,48.1296019,11.4897572,Gelato Caffè
73,N677195681,48.1298987,11.4877828,Orterer Getränkemarkt
50,N677195683,48.1167339,11.4819909,Feldkapelle der Familie Weinberger
29,N677195690,48.1277411,11.4996565,Troja im Grünen Kranz
29,N677214276,48.1149901,11.4801521,Sushi Wok
34,N677214277,48.1119018,11.5031098,Richard-Wagner-Apotheke
147,N677214279,48.1136230,11.4812146,Maibaum
46,N677214281,48.1130764,11.5097327,Hausbank München
46,N677214282,48.1154606,11.4798637,HypoVereinsbank
34,N677214283,48.1136528,11.4788299,Pasteur-Apotheke
76,N677214291,48.1159772,11.5257089,Buchhandlung Partnachplatz
34,N677214294,48.1132157,11.5108926,St.-Heinrich-Apotheke
85,N677214305,48.1145700,11.5487529,Sexbox
105,N677214306,48.1132268,11.5112263,Netto
34,N677214308,48.1148954,11.5220135,Eichendorff Apotheke
29,N677214309,48.1143868,11.4789882,Trattoria Quattro Mori
92,N677214310,48.1137275,11.4788534,Salon Widmann
6,N677214311,48.1150170,11.4799375,Hotel am Klinikum
105,N677214312,48.1147204,11.4814676,VollCorner Bio
29,N677225788,48.0954719,11.5461313,Zur Floßlände
138,N677225792,48.1308682,11.5826116,Drachenzählerlied
88,N677225799,48.1235482,11.5669473,Sonja
29,N677225804,48.1088743,11.5508958,Phuong Hoang
147,N677225858,48.1308581,11.5826367,Otto Fürst von Bismarck
161,N677225868,48.0870978,11.5411681,Hinterbrühl
35,N677857571,48.1516667,11.4327835,Mollweide / Schwarz
34,N677953272,48.1468875,11.4131355,Galenus Apotheke
105,N677953277,48.1482482,11.4617340,Tengelmann
20,N678046305,48.1596450,11.5333982,Kinderkrippe Dom-Pedro
6,N678046307,48.1585273,11.5451574,Mercure
34,N678046321,48.1579708,11.5442197,Tobias-Apotheke
20,N678046332,48.1586663,11.5334664,Städtischer Kindergarten
28,N678046335,48.1581063,11.5427975,Fasaneriehof
29,N678046339,48.1583613,11.5416801,Restaurant Esskapade
26,N678046353,48.1578762,11.5439744,Imbiss Asia Feinkost
147,N678060281,48.2167506,11.5288939,1914-1918
92,N678060283,48.2153791,11.5297907,Markus Moser
28,N678060290,48.2154690,11.5295972,Route 51
147,N678060292,48.2169135,11.5289632,1866  1870/71
74,N678060295,48.2137292,11.5396985,Traublinger
83,N678060300,48.2137069,11.5397467,Asia-Markt Feldmoching
74,N678060305,48.2153190,11.5311814,Andy's Backshop
85,N678060309,48.2131582,11.5401397,Profi Änderungsschneiderei
92,N678060310,48.2131555,11.5400311,Friseurteam Gili
26,N678060312,48.2134623,11.5397546,Avanti
26,N678070751,48.1528699,11.5076495,Saigon Imbiss
26,N678070756,48.1528565,11.5075950,Mama Pizza
29,N678070759,48.1565785,11.5112961,Reiskorn
34,N678070765,48.1558170,11.5109010,Schloss-Apotheke
23,N678070766,48.1528341,11.5075447,Nymphenburger Bistro
74,N678070767,48.1582070,11.5111284,Backspielhaus
105,N678254814,48.1296507,11.4988721,Norma
161,N678295264,48.1646784,11.5611096,Saarstraße
85,N679059428,48.1487997,11.5656104,Georgien-Express
73,N679059430,48.1508716,11.5657045,Schlürfi
26,N679169460,48.0996615,11.5292974,Pizza La Spaghettata
67,N679449706,48.2125198,11.6362567,Auensiedlung
165,N681392124,48.1459279,11.4729905,Super Wash 2000
74,N682198181,48.1397105,11.5593183,Ihle
102,N682198200,48.1404994,11.5596442,P&B Presse&Books
85,N682198223,48.1406726,11.5609867,Lahori
82,N682198247,48.1352937,11.5760542,Tölzer Kasladen
26,N682198288,48.1487409,11.5731899,Burger House 4
29,N682198296,48.1485382,11.5737980,Tokami
29,N682198299,48.1485741,11.5770892,Asaka
26,N682198303,48.1484743,11.5770147,Minh
26,N682198307,48.1480807,11.5771849,El Gusto
26,N682198308,48.1491900,11.5774916,Kebab Turka
29,N682198314,48.1487065,11.5775756,Limoni
29,N682198317,48.1486419,11.5771215,Piccola Osteria
168,N682303430,48.1396591,11.5182583,Lautensackstraße
168,N682317772,48.1275767,11.5124285,Säulingstraße
168,N682319627,48.1258472,11.5082996,Stegener Weg
6,N683211283,48.1417761,11.4490027,Seibel's Park-Hotel
29,N683211284,48.1416369,11.4489299,Ristorante da Ugo
6,N683211285,48.1456043,11.4502590,guenstigwohnen24.de
74,N683302072,48.1487499,11.5343996,Zöttl
28,N683442835,48.1564582,11.5403206,Malzraum
20,N683449447,48.1919912,11.4594921,Little People
29,N683451950,48.1932315,11.4591628,Sicilia
147,N683493288,48.1936977,11.4594269,Mahnmal Todesmarsch
85,N683536350,48.1935542,11.4591208,Kaiser
76,N683861893,48.1539229,11.5335163,Hugendubel
29,N685478628,48.1051818,11.5439773,Pizza E Pasta
29,N686682914,48.1378334,11.5529281,WeltWirtschaft
78,N688670980,48.1481320,11.4452623,Zeilinger Karosseriebau
6,N689121364,48.1049269,11.6225699,Stay Munich
22,N689567446,48.1489262,11.5831253,Hochschule für Philosophie
78,N690076443,48.1413268,11.5210703,Autokühler Schneider
29,N691726488,48.1552658,11.4528482,Jagdschloss
28,N691726495,48.1548612,11.4534461,Allee Stüberl
29,N692187595,48.1525741,11.5356252,Quán Ngon
105,N692187605,48.1499963,11.5469772,Basic (Bio)
29,N692187650,48.1517312,11.5387834,Zum Koreaner
26,N692759791,48.1111743,11.5337697,Avanti Pizza
28,N692760021,48.1108895,11.5338207,Orange
25,N692766720,48.0964568,11.5136381,Al tavola
25,N692957050,48.0992059,11.5190306,Schmidhofer
25,N692957734,48.0992287,11.5195524,Eis 118
124,N692999605,48.1603975,11.5131510,Park Club Nymphenburg
150,N693022926,48.1388013,11.5255739,CLUB ESCAPE; VIPclub
92,N693411481,48.1586138,11.5472426,Gordon Gekko Frisör
88,N693411488,48.1584968,11.5473950,Blumen
29,N693584434,48.1520179,11.5288434,Luna Rossa
29,N693584439,48.1522716,11.5287420,Antep Kebap
26,N693584471,48.1520537,11.5290527,Arkadaş Kebap Haus
105,N693584474,48.1521508,11.5297080,Penny Neuhausen
20,N693584481,48.1513498,11.5240516,Werkstatt-Kinder
26,N693584487,48.1520431,11.5289860,Wok's
92,N693584490,48.1520437,11.5289068,Kiba
29,N693819298,48.1556251,11.5056392,Schlosswirtschaft Schwaige
46,N693819421,48.1536053,11.5127776,Stadtsparkasse
26,N694577661,48.1617155,11.5405426,Vinzenz Murr
24,N694675719,48.1838003,11.5943714,Domagk-Garten
14,N694826090,48.1496986,11.4589733,Postfiliale
29,N696786235,48.1325521,11.6667948,Trattoria Pizzeria Italiana
29,N696796604,48.1402387,11.5677160,The Grill
29,N696834792,48.1351551,11.5344055,Avra Taverna
34,N696835710,48.1364668,11.5574673,Rihani Apotheke
34,N696835713,48.1368169,11.5584376,Goethe Apotheke
100,N696845239,48.1377186,11.5335897,Motorrad Wimmer & Merkel
29,N696996735,48.1255024,11.5512287,Goldmarie
147,N697334718,48.1619407,11.5761975,Judith Ziegler geb. Grünberg
147,N697334725,48.1619237,11.5760965,Janette Weiss geb. Bauer
147,N697334729,48.1619235,11.5760954,Julie Katharina Weiss
147,N697334734,48.1618271,11.5756350,Heinrich Oestreicher
147,N697334740,48.1619234,11.5760944,Leopold Weiss
138,N697343116,48.1346797,11.5577909,fixme Skulptur
21,N698066749,48.1603797,11.5052161,Grundschule Maria-Ward-Straße
74,N698354586,48.1212753,11.6714544,Hofpfisterei Trudering
74,N698747451,48.1351808,11.5403819,Hofpfisterei
74,N698755821,48.1014524,11.6430319,Hofpfisterei
29,N698868692,48.1368880,11.5773829,Weinhaus Schneider
74,N699621809,48.1285302,11.5948087,Hofpfisterei
74,N699655174,48.1382589,11.5791809,Hofpfisterei
147,N699687227,48.1420322,11.5715095,Justus Liebig
147,N699687244,48.1425078,11.5724864,Karl von Effner
147,N699694718,48.1417931,11.5707416,Pettenkofer
85,N699694751,48.1416835,11.5743679,Lagom
147,N699694759,48.1431184,11.5721749,Der Pfalz und ihren im Weltkrieg gefallenen Soehnen
16,N699702754,48.1412650,11.5724723,Erzbischöfliches Ordinariat  Baureferat
80,N699702755,48.1412619,11.5726919,Duxiana
46,N699702757,48.1414480,11.5720787,BHF Bank
46,N699702758,48.1414234,11.5721624,UBI Banca
104,N699722106,48.1366612,11.5753554,Hartlmaier
80,N699722107,48.1365138,11.5751548,Elégance
80,N699724068,48.1154620,11.5795320,Street One Schmidt
25,N699724069,48.1155962,11.5796814,Cafe Centro
85,N699724074,48.1154282,11.5794973,Optik Walger
99,N699724078,48.1155421,11.5796596,vodafone
80,N699724079,48.1154991,11.5795979,fr Fashion Damen Moden
80,N699724666,48.1361709,11.5777552,Lederhosen Wagner
85,N699726375,48.1409787,11.5734921,Gmund
85,N699726380,48.1410361,11.5733024,Axel Juhasz
85,N699726383,48.1409548,11.5735632,Galerie Stephen Hoffman
95,N699733421,48.1363521,11.5748397,E. Arnold & König
95,N699733423,48.1364334,11.5750132,Mikado
85,N699733424,48.1362793,11.5743715,eyesee
80,N699733425,48.1364747,11.5750975,Kinderstube
92,N699740096,48.1360083,11.5733302,Zweithaar Studio
96,N699740098,48.1361853,11.5734606,Fischer
104,N699740099,48.1360789,11.5733830,baumi kinderschuhe
25,N699740103,48.1359799,11.5732847,Segafredo
80,N699740107,48.1363306,11.5735559,Hillenbrand
76,N699740110,48.1361513,11.5734359,Shakespeare & Co
147,N699744837,48.1399719,11.5734647,Graf-Montgelas-Denkmal
80,N699745518,48.1357977,11.5731388,repeat
83,N699745523,48.1354439,11.5725075,ER Rasierer Zentrale
92,N699745524,48.1355483,11.5727330,sayuri tani personal hair coach
80,N699778371,48.1378765,11.5728872,H&M
80,N699778372,48.1379802,11.5725693,Breiter Hut&Mode
80,N699778373,48.1381984,11.5731530,Peinter's Wäsche & Mieder am Dom
83,N699778375,48.1380789,11.5729689,Bodyshop
80,N699778376,48.1382529,11.5726628,Hirmer
85,N699778377,48.1382005,11.5727095,Pfeiffer am Dom
80,N699778379,48.1381997,11.5736698,ESPRIT
85,N699782683,48.1382694,11.5743605,EURO Eyes Augenlasern
85,N699797364,48.1388679,11.5743388,Korbwahren am Dom
104,N699797367,48.1386445,11.5746848,Schuh Klein
28,N699797368,48.1387969,11.5746476,Ned Kelly's
29,N699800077,48.1380515,11.5742859,Münchner Brotzeit am Dom
83,N699805204,48.1378803,11.5740936,Douglas
31,N699805205,48.1379097,11.5738679,Privatpraxis am Dom
80,N699805206,48.1379268,11.5738899,Esprit
80,N699810013,48.1377251,11.5733836,Pimkie
80,N699810014,48.1376503,11.5736698,Zero
80,N699810016,48.1376271,11.5737710,Zara
83,N699810017,48.1375834,11.5739042,Douglas
80,N699810018,48.1376916,11.5735509,H&M
104,N699812909,48.1375462,11.5740349,Deichmann
95,N699812910,48.1374497,11.5743917,Peter Bley
25,N699812911,48.1374744,11.5756568,Café Remer
146,N699812912,48.1374509,11.5758420,Infozentrum am Rathaus München
96,N699927129,48.1361042,11.5777862,Kiosk
29,N699996034,48.1377050,11.5758602,Rathaus Kantine
6,N700030627,48.1359242,11.5783193,Hotel Schlicker
85,N700042702,48.1342536,11.5679559,Hela
25,N700042708,48.1339380,11.5667213,Cafe am Sendlinger Tor
29,N700042712,48.1339833,11.5668731,s'Wirtshaus am Sendlinger Tor
90,N700042717,48.1366205,11.5752967,Deutsches Museum Shop
90,N700042722,48.1339796,11.5678972,Oma's Köstlichkeiten
92,N700102100,48.1354749,11.5721454,Josef Neuner
85,N700102102,48.1356969,11.5724327,mangas
25,N700102103,48.1356398,11.5724720,Baldini
90,N700102105,48.1350747,11.5712201,Elephant World
29,N700102106,48.1357845,11.5723260,Frooteria Juice & Bagels
95,N700102109,48.1355456,11.5720959,Kristalldruse
85,N700102110,48.1354036,11.5721973,Studiosus
80,N700102115,48.1356383,11.5719780,Volcom
83,N700129330,48.1359121,11.5787070,City Pafümerie
92,N700142524,48.1341499,11.5695044,Salon Elfriede
80,N700142525,48.1338984,11.5689637,Incanto Brautmode
85,N700142527,48.1343433,11.5698968,Sit&Sleep
23,N700142530,48.1344921,11.5701690,Due
85,N700142531,48.1344286,11.5700933,agape
94,N700142534,48.1339108,11.5690997,components city shop
94,N700142535,48.1339775,11.5692080,micro cat
77,N700154624,48.1341464,11.5682774,Metzgerei Weiss
85,N700154628,48.1343404,11.5685760,Tchibo
80,N700154636,48.1344251,11.5687063,Görtz 17
80,N700154641,48.1342871,11.5684939,LIPP'S
80,N700154644,48.1345901,11.5689603,Stierblut
34,N700154655,48.1344709,11.5687768,Asam-Apotheke
80,N700160332,48.1346961,11.5692385,Marlboro Classics
80,N700160335,48.1347109,11.5693632,More & More
104,N700179417,48.1358873,11.5788708,Kickz q&d
85,N700751104,48.1358759,11.5790476,Long Time Liner
106,N700771055,48.1358663,11.5793806,Pfeifen Huber
85,N700771071,48.1357586,11.5798173,Butlers
26,N700771076,48.1357216,11.5799001,der kleine Chinese
80,N700771085,48.1356742,11.5800766,freestyle
80,N700867947,48.1358830,11.5777913,Taschen Grebe
34,N700889363,48.1930026,11.6147544,Freimann-Apotheke
99,N700957653,48.1348989,11.5696798,O2
92,N700957655,48.1354035,11.5703584,Kiehl's Kosmetik
99,N700957657,48.1353649,11.5702522,The Phone House
95,N700957658,48.1353168,11.5701230,schmuckrausch
80,N700957659,48.1355508,11.5707262,Timberland
80,N700957660,48.1354496,11.5704710,Quicksilver Boardriders Club
104,N700957661,48.1358180,11.5712902,Mephisto
85,N700957662,48.1356183,11.5708929,Dear Goods
29,N700957664,48.1357858,11.5711774,Altes Hackerhaus
104,N700957665,48.1363055,11.5731067,S. Baumeister
104,N700957666,48.1363715,11.5727476,Tretter
80,N700957667,48.1364999,11.5730290,Palmers
104,N700978581,48.1352307,11.5697827,Geox
80,N700978583,48.1352618,11.5698930,American Apparel
161,N700979763,48.1005649,11.5586714,Tierpark (Alemannenstraße)
80,N700997490,48.1352596,11.5699762,lecco
29,N701004772,48.1348478,11.5690371,Kaimug
83,N701004774,48.1348052,11.5689584,Vitalia
46,N701004775,48.1347775,11.5689025,Easy Credit
95,N701004776,48.1350521,11.5694762,Modern Eves
104,N701004777,48.1350018,11.5693728,Vincent
26,N701004778,48.1349678,11.5692835,Vinzenzmurr
99,N701004779,48.1349178,11.5691863,T-Shop
80,N701009938,48.1375214,11.5731824,Orsay
80,N701009941,48.1378095,11.5731070,Esprit
95,N701009944,48.1376164,11.5729266,Christ
80,N701009945,48.1374205,11.5735302,Xanaka
80,N701009947,48.1374634,11.5733926,Hallhuber
96,N701009949,48.1374120,11.5745505,Lotterie Aubele
95,N701009951,48.1373975,11.5746225,Carl Thomass
86,N701009952,48.1374242,11.5744992,Solinger Schneidwaren
99,N701009953,48.1374959,11.5742902,E-Plus BASE
99,N701009954,48.1374774,11.5742832,Telekom
80,N701009955,48.1375150,11.5741571,Promod
77,N701011295,48.1363273,11.5767209,Schäbitz
77,N701011297,48.1364309,11.5768239,Rudolf Maier
85,N701011298,48.1364519,11.5768446,Kamm Weninger
104,N701015690,48.1379109,11.5718492,Salamander
80,N701015691,48.1379394,11.5717555,S. Oliver
95,N701015692,48.1380095,11.5724561,Christ
80,N701015694,48.1381050,11.5721767,Hirmer
80,N701015695,48.1380682,11.5713019,Mango
80,N701020424,48.1381107,11.5711387,Palmers
80,N701020426,48.1381402,11.5709859,Planet München
74,N701039086,48.1359998,11.5770271,Hofpfisterei
105,N701139021,48.1684623,11.6352136,Tengelmann
88,N701265366,48.1117764,11.5026392,Gärtnerei Zanker
83,N701265370,48.1131032,11.5026012,Gretels Markt
73,N701280211,48.1142394,11.5027381,Jacques' Weindepot
92,N701333280,48.1346892,11.5687402,Surprise
80,N701333289,48.1345967,11.5685688,Lewis
104,N701333292,48.1345488,11.5684801,Ergonovo
99,N701333295,48.1346539,11.5686674,Vodafone
138,N701344643,48.1354054,11.5669025,Springende Pferde
138,N701344645,48.1357718,11.5667466,Gockel  Hinkel und Gackeleia
80,N701372386,48.1343976,11.5682364,Arcadia
76,N701372392,48.1345057,11.5684162,Johannes-Buchhandlung
23,N701372398,48.1342926,11.5680554,Patolli
100,N701372400,48.1344373,11.5683056,Runners Point
85,N701372402,48.1343638,11.5681731,Optik Paradies Suchy
95,N701372403,48.1344744,11.5683670,J. Bachmann
96,N701376158,48.1413365,11.5573511,Bayerische Oberlandbahn
102,N701376159,48.1415840,11.5574641,k
74,N701376160,48.1415531,11.5576486,Back-Factory
34,N701376163,48.1392182,11.5620691,Ahorn-Apotheke
25,N701376164,48.1392174,11.5622383,il Gelato Italiano
26,N701376166,48.1391971,11.5630172,Döner Kebab
92,N701376168,48.1414458,11.5589812,Hairlich
146,N701376171,48.1413711,11.5593241,DB Reisezentrum
102,N701376176,48.1412183,11.5594449,Presse+Buch
76,N701376180,48.1413851,11.5594104,Bücherbazar
83,N701376182,48.1414070,11.5592947,Mini Markt
105,N701376183,48.1414394,11.5591205,Reformhaus Gross
26,N701376200,48.1410159,11.5608444,Yormas
25,N701376207,48.1387959,11.5639236,Bellisimo
85,N701389316,48.1359497,11.5682993,Briefmarken Münzen
29,N701421198,48.1375052,11.5667583,Taverne Diogenis
16,N701427662,48.1358237,11.5772235,Katholisches Stadtpfarramt Hl. Geist
80,N701427938,48.1341199,11.5682366,Mucom
90,N701427942,48.1347799,11.5694115,Hetzenecker
90,N701427944,48.1342290,11.5684045,Kadoh
73,N701427947,48.1340837,11.5681948,Mucom
104,N701427959,48.1348630,11.5695988,Bartu
92,N701427961,48.1341984,11.5683574,baSH Club
25,N701438051,48.1357602,11.5771526,Kaffee und Mehr
85,N701438053,48.1356851,11.5770334,Thomas Cook
88,N701443229,48.1354708,11.5768331,Samen Schmitz
105,N701444296,48.1350992,11.5701966,LUSH
104,N701444297,48.1352702,11.5705853,Outlet store
83,N701444301,48.1353106,11.5706880,The Body Shop
92,N701444302,48.1350866,11.5701609,Haarprofi
92,N701444304,48.1350715,11.5701197,Beauty Club
80,N701444306,48.1352105,11.5707440,ReSales
104,N701444307,48.1352346,11.5704948,Tretter
85,N701444312,48.1351526,11.5702864,Tchibo
74,N701444313,48.1349449,11.5697835,Bäckerei Discount
92,N701444314,48.1349854,11.5698748,New Hair
100,N701444315,48.1354196,11.5709649,Planet Sports
80,N701444317,48.1353793,11.5708627,Columbia
80,N701444318,48.1353489,11.5707853,Er Piu
94,N701495499,48.1362117,11.5729432,Hans Nahr GmbH
146,N701495508,48.1360500,11.5733290,Fremdenverkehrsamt München
80,N701495518,48.1356124,11.5715057,Oakley
85,N701495522,48.1358941,11.5721853,Schönweitz Optic
80,N701495525,48.1357646,11.5718556,lecco
95,N701495530,48.1355651,11.5713927,Fridrich
99,N701495539,48.1358111,11.5720180,eplus
88,N701541171,48.1347559,11.5758292,Blumen Rainer
25,N701541172,48.1354146,11.5753880,Starbucks
83,N701541174,48.1354892,11.5754946,Parfümerie hela
82,N701541176,48.1353881,11.5760824,Thoma
104,N701541178,48.1355686,11.5755575,Tretter
74,N701541425,48.1379002,11.5650934,Müller
74,N701541432,48.1383853,11.5652533,SB-Bäckerei
96,N701552575,48.1288452,11.5935981,Tabakforum
85,N701555269,48.1352457,11.5744990,Tchibo
138,N701969891,48.1199455,11.5437196,Sendlinger Kultuschmiede e.V.
25,N702280702,48.1423997,11.6149336,Buongiorno
161,N702454736,48.1435004,11.5030585,Laim Bahnhof
161,N702454737,48.1435228,11.5033269,Laim Bahnhof
161,N702458181,48.1358594,11.5028867,Laimer Platz
161,N702458183,48.1313493,11.5029338,Aindorferstraße
161,N702558041,48.1360013,11.5740811,Rindermarkt
68,N702787847,48.1013214,11.5461667,Thalkirchen
29,N703117054,48.1423150,11.5511090,Vapiano
139,N703226376,48.1385757,11.5729918,Teufelstritt
147,N703266500,48.1388639,11.5739365,Monsignore Ludwig Berberich
85,N703266501,48.1383583,11.5745952,Angrid Brandtl
85,N703266506,48.1383232,11.5745787,Kosmed
30,N703266510,48.1387633,11.5746646,Frachpraxis Frauenplatz
30,N703266511,48.1387312,11.5746644,Labor Dental X
30,N703266514,48.1387837,11.5746647,Dr M. Engelschalk
21,N703266518,48.1387135,11.5746643,EAM School of International Business
31,N703266523,48.1386798,11.5746641,Cristopher Ofenstein MFT
31,N703294126,48.1378877,11.5738616,Dr. Med. Trapmann
31,N703294127,48.1378658,11.5738553,Hechler
104,N703294131,48.1375816,11.5752080,Münzinger
92,N703294132,48.1375554,11.5753117,Linda Haarschmuck
85,N703294133,48.1375076,11.5754238,Hortkorn
80,N703294134,48.1376336,11.5752165,Lacoste
85,N703294136,48.1377385,11.5752542,Brückner
76,N703294138,48.1377869,11.5752788,Lentner
85,N703294140,48.1379590,11.5753060,Roeckl
104,N703294145,48.1379724,11.5753550,Pia rennt
90,N703294147,48.1380247,11.5753746,Müchner Geschenke Stuben
88,N703294148,48.1380843,11.5753985,Bahlmann Blumenbinderei
80,N703294149,48.1381366,11.5754225,Carl Reiser
80,N703294150,48.1381903,11.5754464,Strauss & Co
95,N703294152,48.1382354,11.5754660,Nicolodi Juwelen
80,N703308512,48.1378868,11.5749820,COS
95,N703308513,48.1382473,11.5745020,Frey Wille
80,N703308515,48.1382283,11.5745920,Calida
80,N703308520,48.1380268,11.5750133,Tommy Hilfiger
83,N703308521,48.1382430,11.5751248,Douglas
83,N703392472,48.1353926,11.5748113,Vitalia
76,N703434684,48.1354065,11.5746177,Geobuch
92,N703444823,48.1354214,11.5745120,Un!sex
75,N703457544,48.1862551,11.5857672,discounter-of-brands
80,N703490497,48.1354513,11.5742763,Wies'n Tracht & mehr
76,N703490498,48.1354805,11.5741394,Jokers
85,N703490499,48.1355128,11.5740293,First Reisebuero
80,N703491865,48.1357520,11.5737874,Peter Hahn
104,N703494158,48.1358661,11.5742105,Schuhhaus Suyer
85,N703496049,48.1359950,11.5744911,DER Reisebüro
85,N703828945,48.1359834,11.5744348,antiquarium
80,N703828949,48.1359718,11.5743785,Seidenstraße
80,N703834657,48.1363503,11.5752515,Eder-Moden
85,N703838668,48.1363924,11.5753019,Schöner Essen
83,N703841710,48.1363861,11.5753384,brückner-Bublitz
26,N703979490,48.1345078,11.5757776,Thai
77,N703979493,48.1348380,11.5759237,Teltschik's Wurst-Standl
105,N703979494,48.1348155,11.5759717,Beim Trübenecker
91,N703979497,48.1351856,11.5759298,Freisingers Saure Ecke
82,N703979498,48.1345539,11.5762816,Luiginos Bio-Feinkäse
85,N703979499,48.1343172,11.5777899,Vee's Kaffee & Bohnen
25,N703979500,48.1343054,11.5773496,Amai
28,N703979501,48.1344142,11.5788095,Majestick
85,N703979502,48.1346113,11.5791284,Die Zahnbürste
